IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.137.178,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.66.156,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.137.178,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.168.24,2086,2086,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.136.196,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.110.248,2086,0,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.130.3,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.213.133,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.144.219,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.147.203,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.40.255,2096,0,true,SIN,Asia Pacific,Singapore,11,0.00
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.153.11,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.148.174,2096,0,true,SIN,Asia Pacific,Singapore,11,0.00
8.219.248.170,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.138.164,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.129.245,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.113.12,8443,8443,true,SIN,Asia Pacific,Singapore,11,0.00
8.219.115.215,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
47.245.108.213,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.170.223,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.154.227,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.174.213,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.73.188,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.159.252,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.13.143,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,12,0.00
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.156.205,2086,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.130.95,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.122.55,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.150.109,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.101.138,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.155.146,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.66.156,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.164.44,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.123.11,2086,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.145.85,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.144.219,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.169.182,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.150.109,2096,2096,true,SIN,Asia Pacific,Singapore,13,0.00
8.222.147.203,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.97.248,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.72.50,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,13,0.00
8.219.193.22,2052,0,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.120.9,2086,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.180.242,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.112.75,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.148.174,80,80,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.175.78,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.193.208,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.148.174,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.148.174,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.115.215,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.164.44,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.187.107,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.209.223,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.173.239,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.200.145,443,443,true,SIN,Asia Pacific,Singapore,14,0.00
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.160.61,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.121.24,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.136.196,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.175.78,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.193.202,2052,0,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.167.65,2086,2086,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.154.50,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.121.7,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.210.214,2096,0,true,SIN,Asia Pacific,Singapore,15,0.00
8.222.191.81,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.208.104,2053,0,true,SIN,Asia Pacific,Singapore,15,0.00
8.222.187.107,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.99.131,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.134.63,8080,8080,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.201.245,2095,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.216.79,80,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.195.47,2095,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.107.199,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.210.93,2087,2087,true,SIN,Asia Pacific,Singapore,16,0.00
8.222.130.137,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.128.131,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.77.91,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.145.43,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.255.171,80,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.168.234,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.153.11,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.138.164,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.130.95,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.130.137,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.168.234,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.120.9,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.138.164,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.121.7,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.129.32,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.121.7,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.129.245,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.131.102,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.7.206,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.140.185,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.156.205,8080,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.94.113,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.137.178,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,18,0.00
8.222.238.141,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.175.127,2052,2052,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.156.205,2082,0,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.140.185,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.154.227,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.145.164,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.104.242,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.144.48,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.144.219,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
47.245.80.142,2086,0,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.94.109,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.167.8,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.160.61,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.193.202,2087,0,true,SIN,Asia Pacific,Singapore,19,0.00
47.236.87.246,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.187.107,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.129.32,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.4.122,8080,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.140.185,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.115.215,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.208,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.208,8880,0,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.173.239,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.155.242,2095,2095,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.169.182,8880,0,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.153.11,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.125.62,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.129.245,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.145.110,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.99.131,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.164.44,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.154.227,2082,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.129.32,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.169.182,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.40.255,2052,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.140.63,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
147.139.209.246,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.140.185,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.148.174,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.155.242,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.130.95,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.226.16,80,0,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.169.182,2095,0,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.216.79,80,0,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.125.62,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.153.44,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.28.170,8080,0,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.208.69,8080,0,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.154.50,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.104.141,80,0,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.19.51,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.103.126,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.154.227,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.131.102,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.137.178,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.245.115.6,2087,0,true,SIN,Asia Pacific,Singapore,23,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.102.123,8880,0,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.180.242,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.101.72,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.164.44,8443,0,true,SIN,Asia Pacific,Singapore,24,0.00
47.236.145.180,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,24,0.00
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.152.165,2052,0,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.220.88,2082,0,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.159.252,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.110.248,2082,0,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.12.152,2052,0,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.145.110,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.152.195,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.150.109,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
47.245.115.6,8443,8443,true,SIN,Asia Pacific,Singapore,25,0.00
8.219.101.72,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.150.109,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.148.174,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.145.180,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.168.24,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.120.9,2082,0,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.168.234,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
47.241.173.60,80,0,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.180.242,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.150.109,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.42.72,2082,0,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.114.167,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.150.109,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.145.180,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.77.91,2082,2082,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.121.24,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.145.164,8080,8080,false,SIN,Asia Pacific,Singapore,28,0.00
47.245.115.6,2096,2096,true,SIN,Asia Pacific,Singapore,28,0.00
47.236.120.9,2052,0,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.154.227,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
47.236.235.61,8080,0,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.131.102,2052,2052,false,SIN,Asia Pacific,Singapore,28,0.00
8.219.103.126,80,80,false,SIN,Asia Pacific,Singapore,28,0.00
8.222.255.15,2086,2086,false,SIN,Asia Pacific,Singapore,29,0.00
8.222.193.208,2095,2095,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.104.141,80,0,false,SIN,Asia Pacific,Singapore,29,0.00
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,29,0.00
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,29,0.00
8.222.175.78,8080,8080,false,SIN,Asia Pacific,Singapore,29,0.00
47.236.119.253,2082,2082,false,SIN,Asia Pacific,Singapore,29,0.00
8.219.194.170,80,0,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,30,0.00
8.219.202.130,8880,0,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.145.180,2086,2086,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.125.62,8080,8080,false,SIN,Asia Pacific,Singapore,30,0.00
47.245.80.142,2087,2087,true,SIN,Asia Pacific,Singapore,30,0.00
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,30,0.00
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.148.174,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.168.234,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,31,0.00
8.222.156.205,2095,0,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.168.24,2082,2082,false,SIN,Asia Pacific,Singapore,31,0.00
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,31,0.00
8.222.153.11,2052,2052,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,31,0.00
8.212.12.98,80,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.222.131.102,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.137.178,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.144.117,2082,2082,false,SIN,Asia Pacific,Singapore,32,0.00
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,32,0.00
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,32,0.00
8.212.18.214,8080,0,false,HKG,Asia Pacific,Hong Kong,32,0.00
8.222.137.178,8880,8880,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.167.8,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,32,0.00
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,33,0.00
8.219.53.222,2096,2096,true,SIN,Asia Pacific,Singapore,33,0.00
8.219.113.27,8880,8880,false,SIN,Asia Pacific,Singapore,33,0.00
8.222.187.107,8080,8080,false,SIN,Asia Pacific,Singapore,33,0.00
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,33,0.00
8.212.26.72,8880,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.222.145.164,80,80,false,SIN,Asia Pacific,Singapore,33,0.00
8.219.167.113,8880,8880,false,SIN,Asia Pacific,Singapore,33,0.00
8.218.134.170,80,0,false,HKG,Asia Pacific,Hong Kong,33,0.00
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,0.00
47.236.120.9,8080,0,false,SIN,Asia Pacific,Singapore,33,0.00
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,34,0.00
47.243.193.160,80,0,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.222.168.234,80,80,false,SIN,Asia Pacific,Singapore,34,0.00
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,34,0.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.00
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,0.00
8.222.160.61,8880,8880,false,SIN,Asia Pacific,Singapore,34,0.00
47.236.123.133,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.219.196.24,2082,2082,false,SIN,Asia Pacific,Singapore,35,0.00
8.210.107.246,2082,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.180.242,8080,8080,false,SIN,Asia Pacific,Singapore,35,0.00
8.222.137.178,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.212.27.208,8080,0,false,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,35,0.00
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,35,0.00
8.217.159.210,2087,0,true,HKG,Asia Pacific,Hong Kong,35,0.00
8.222.154.227,2052,2052,false,SIN,Asia Pacific,Singapore,35,0.00
8.222.152.165,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.222.137.178,2082,2082,false,SIN,Asia Pacific,Singapore,36,0.00
8.219.208.104,2096,0,true,SIN,Asia Pacific,Singapore,36,0.00
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.207.60,8080,0,false,HKG,Asia Pacific,Hong Kong,36,0.00
47.236.7.246,2052,2052,false,SIN,Asia Pacific,Singapore,36,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,0.00
8.222.175.78,8880,8880,false,SIN,Asia Pacific,Singapore,36,0.00
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,37,0.00
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.212.26.41,2086,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,37,0.00
8.210.119.11,2083,0,true,HKG,Asia Pacific,Hong Kong,37,0.00
8.217.85.14,2052,0,false,HKG,Asia Pacific,Hong Kong,37,0.00
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,38,0.00
8.219.93.5,2086,2086,false,SIN,Asia Pacific,Singapore,38,0.00
47.76.82.101,80,0,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.181.215,80,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.242.176.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,0.00
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,38,0.00
